id_article,response_variable,measured_metrics,measured_unit,yi,vi,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination_t,sub_response_variable,alley_width,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,row_id
14,Soil quality,Total N,g/kg,-0.00153767329118886,1.7089859564212317e-5,19.495,0.07,0.1212435565298214,3,19.525,0.04,0.06928203230275509,3,511,NA,Monoculture,Fruit-Arable,Other nutrients,5,2.5,2011,2012,Total soil nitrogen of apple and peanut intercrop measured at 2.5 m and mono,19.145,506
14,Soil quality,Available P,g/kg,-0.07441777749517846,7.952800854641668e-4,24.205,0.61,1.0565509926170151,3,26.075,0.33,0.5715767664977295,3,512,NA,Monoculture,Fruit-Arable,Other nutrients,5,0.5,2011,2012,Available soil P of apple and peanut intercrop measured at 0.5 and mono,19.145,507
14,Soil quality,Available P,g/kg,-0.1436910317802686,5.39715938743313e-4,22.585,0.44,0.762102355330306,3,26.075,0.33,0.5715767664977295,3,513,NA,Monoculture,Fruit-Arable,Other nutrients,5,1.5,2011,2012,Available soil P of apple and peanut intercrop measured at 1.5m  and mono,19.145,508
14,Soil quality,Available P,g/kg,-0.08730776885671462,4.6911666429580434e-4,23.895,0.42,0.7274613391789284,3,26.075,0.33,0.5715767664977295,3,514,NA,Monoculture,Fruit-Arable,Other nutrients,5,2.5,2011,2012,Available soil P of apple and peanut intercrop measured at 2.5 m and mono,19.145,509
14,Soil quality,Available K,g/kg,-0.10752057141276096,0.00103535317402586,106.595,2.81,4.867062769268545,3,118.695,2.19,3.793191268575841,3,515,NA,Monoculture,Fruit-Arable,Other nutrients,5,0.5,2011,2012,Available soil K of apple and peanut intercrop measured at 0.5 and mono,19.145,510
14,Soil quality,Available K,g/kg,-0.07721382172392519,8.376302625976832e-4,109.875,2.45,4.243524478543749,3,118.695,2.19,3.793191268575841,3,516,NA,Monoculture,Fruit-Arable,Other nutrients,5,1.5,2011,2012,Available soil K of apple and peanut intercrop measured at 1.5m  and mono,19.145,511
14,Soil quality,Available K,g/kg,-0.01220612738886293,7.663857034383943e-4,117.255,2.42,4.191562954316683,3,118.695,2.19,3.793191268575841,3,517,NA,Monoculture,Fruit-Arable,Other nutrients,5,2.5,2011,2012,Available soil K of apple and peanut intercrop measured at 2.5 m and mono,19.145,512
15,Biodiversity,Birds,Abundance,0.4496112823482041,0.04291397312593348,36.065,6.22,12.44,4,23.005,2.64,5.28,4,524,NA,Monoculture,Timber-Arable,Birds,NA,NA,1995,1995,carried out on one field of each land-use type and were thus pseudo-replicated,19.145,513
15,Biodiversity,Birds,Abundance,0.19108620002995577,0.01342162230127201,50.995000000000005,4.45,8.9,4,42.125,3.21,6.42,4,525,NA,Monoculture,Timber-Arable,Birds,NA,NA,2014,2014,carried out on one field of each land-use type and were thus pseudo-replicated,19.145,514
16,Crop yield,Yield of maize,Mg/ha,-0.151026112326717,8.523607127278824e-4,23.125,0.6,7.199999999999999,144,26.895,0.36,4.32,144,526,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (closest to tree row),1995,1995,Maize yield measured closest to  walnut tree without barrier,19.145,515
16,Crop yield,Yield of maize,Mg/ha,-0.12742350287122617,7.451750859730696e-4,23.915,0.49,5.88,144,27.165,0.49,5.88,144,527,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (middle row),1995,1995,Maize yield measured  in the middle row of walnut tree without barrier,19.145,516
16,Crop yield,Yield of maize,Mg/ha,-0.03939493775953891,6.34985705884161e-4,25.385,0.33,3.96,144,26.405,0.57,6.84,144,528,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the walnut tree without barrier,19.145,517
16,Crop yield,Yield of maize,Mg/ha,0.04507395716003644,4.127525914545998e-4,28.135,0.43,5.16,144,26.895,0.36,4.32,144,529,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (closest to tree row),1995,1995,Maize yield measured closest to  walnut tree with trenched (root prunning),19.145,518
16,Crop yield,Yield of maize,Mg/ha,0.00696994751230289,4.157050089482885e-4,27.355,0.26,3.12,144,27.165,0.49,5.88,144,530,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (middle row),1995,1995,Maize yield measured  in the middle row of walnut tree with trenched (root prunning),19.145,519
16,Crop yield,Yield of maize,Mg/ha,0.01242018224179842,5.465772921822625e-4,26.735,0.24,2.88,144,26.405,0.57,6.84,144,531,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the walnut tree with trenched (root prunning),19.145,520
16,Crop yield,Yield of maize,Mg/ha,-0.11548815525648334,4.770983054979822e-4,22.055,0.28,3.3600000000000003,144,24.755,0.44,5.28,144,532,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (closest to tree row),1995,1995,Maize yield measured closest to  red oak tree without barrier,19.145,521
16,Crop yield,Yield of maize,Mg/ha,-0.09251647826186336,0.0012354262194197,23.625,0.7,8.399999999999999,144,25.915,0.49,5.88,144,533,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (middle row),1995,1995,Maize yield measured  in the middle row of red oak tree without barrier,19.145,522
16,Crop yield,Yield of maize,Mg/ha,-0.05064878319627061,5.710696712278235e-4,24.445,0.52,6.24,144,25.715,0.28,3.3600000000000003,144,534,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the red oak tree without barrier,19.145,523
16,Crop yield,Yield of maize,Mg/ha,-0.00404776913729681,0.00116873701659391,24.655,0.72,8.64,144,24.755,0.44,5.28,144,535,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (closest to tree row),1995,1995,Maize yield measured closest to  red oak tree with trenched (root prunning),19.145,524
16,Crop yield,Yield of maize,Mg/ha,-0.00891478772243866,4.243578869148959e-4,25.685,0.21,2.52,144,25.915,0.49,5.88,144,536,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (middle row),1995,1995,Maize yield measured  in the middle row of red oak tree with trenched (root prunning),19.145,525
16,Crop yield,Yield of maize,Mg/ha,0.01466924586849696,3.4192605158030913e-4,26.095,0.39,4.68,144,25.715,0.28,3.3600000000000003,144,537,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the red oak tree with trenched (root prunning),19.145,526
17,Pest and Disease,Slug,Mean number,0.06914850139933484,0.00557998034485232,20.655,1.36,9.80709946926205,52,19.275,0.68,4.903549734631025,52,539,NA,Monoculture,Timber-Arable,Pest,14,NA,1992,1994,the experiment was carried out from 1991 to 1994.,19.145,527
17,Pest and Disease,Slug,Mean number,0.11974949413763922,0.03531563608762667,33.405,2.92,21.056419448709697,52,29.635,4.93,35.55073557607493,52,540,NA,Monoculture,Timber-Arable,Pest,14,NA,1993,1994,the experiment was carried out from 1991 to 1994.,19.145,528
17,Pest and Disease,Slug,Mean number,0.2920171873030375,0.01310542565818861,39.685,3.63,26.17630225986856,52,29.635,2.04,14.710649203893077,52,541,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out from 1991 to 1994,19.145,529
17,Pest and Disease,Slug,Mean number,0.05112775993372288,0.00547759038893008,20.665,1.31,9.446544341715652,52,19.635,0.75,5.4083269131959835,52,542,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at tree row.,19.145,530
17,Pest and Disease,Slug,Mean number,0.00305110839289642,0.00279546916626678,19.695,0.72,5.191993836668144,52,19.635,0.75,5.4083269131959835,52,543,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 3 m in alley.,19.145,531
17,Pest and Disease,Slug,Mean number,-0.00152905228567784,0.0020836994652301,19.605,0.49,3.533440249954709,52,19.635,0.75,5.4083269131959835,52,544,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 6 m from tree row,19.145,532
17,Pest and Disease,Slug,Mean number,0.06822511713062104,0.00531301132554153,20.925,1.42,10.239765622317728,52,19.545,0.52,3.749773326482549,52,545,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"the experiment was carried out in 1994 over different months and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could influence the
choice of crops for this type of farming",19.145,533
17,Pest and Disease,Slug,Mean number,-0.00307456045424546,0.00136631523043558,19.485,0.5,3.605551275463989,52,19.545,0.52,3.749773326482549,52,546,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 3 m in alley.,19.145,534
17,Pest and Disease,Slug,Mean number,0.00662929505854901,0.00212244137499073,19.675,0.74,5.336215887686704,52,19.545,0.52,3.749773326482549,52,547,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 6 m from tree row.,19.145,535
17,Pest and Disease,Slug,Mean number,0.04660161831150581,0.00259940451594077,20.425,0.9,6.48999229583518,52,19.495,0.5,3.605551275463989,52,548,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"the experiment was carried out in 1994 over different months and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could influence the
choice of crops for this type of farming",19.145,536
17,Pest and Disease,Slug,Mean number,0.01375467431408825,0.00282441584163836,19.765,0.92,6.6342143468537405,52,19.495,0.5,3.605551275463989,52,549,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"the experiment was carried out in 1994 over different months and at 3 m in alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could influence the
choice of crops for this type of farming",19.145,537
17,Pest and Disease,Slug,Mean number,0.01071438821240626,0.00313122748659102,19.705,0.98,7.066880499909418,52,19.495,0.5,3.605551275463989,52,550,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"the experiment was carried out in 1994 over different months and at 6 m from tree row. the
choice of crops for this type of farming",19.145,538
17,Pest and Disease,Slug,Mean number,0.04085213724606403,0.00500199334866359,20.735,1.11,8.004323831530057,52,19.905,0.92,6.6342143468537405,52,551,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at tree row.,19.145,539
17,Pest and Disease,Slug,Mean number,0.08056428051721098,0.01330405790372267,21.575,2.28,16.441313816115787,52,19.905,0.92,6.6342143468537405,52,552,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 3 m in alley.I,19.145,540
17,Pest and Disease,Slug,Mean number,0.04853893944759809,0.01040466465706848,20.895,1.9,13.70109484676316,52,19.905,0.92,6.6342143468537405,52,553,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 6 m from tree row,19.145,541
17,Pest and Disease,Slug,Mean number,0.1927004196522679,0.02414750057762871,27.215,3.01,21.705418678293213,52,22.445,2.45,17.667201249773548,52,554,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,only one species of slug (D. reticulatum) was measured on different date and month and at tree row,19.145,542
17,Pest and Disease,Slug,Mean number,0.11716404755833014,0.02188724987736043,25.235,2.52,18.171978428338505,52,22.445,2.45,17.667201249773548,52,555,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.,19.145,543
17,Pest and Disease,Slug,Mean number,0.00488889862646376,0.02100135745610664,22.555,2.15,15.503870484495152,52,22.445,2.45,17.667201249773548,52,556,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,544
17,Pest and Disease,Slug,Mean number,0.1856514916610474,0.02609245555789519,27.975,3.2,23.075528162969533,52,23.235,2.65,19.10942175995914,52,557,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,545
17,Pest and Disease,Slug,Mean number,0.1856514916610474,0.0209303078788028,27.975,2.49,17.955645351810666,52,23.235,2.65,19.10942175995914,52,558,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,546
17,Pest and Disease,Slug,Mean number,0.01027626255738507,0.01990801806034151,23.475,1.95,14.061649974309557,52,23.235,2.65,19.10942175995914,52,559,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,547
17,Pest and Disease,Slug,Mean number,0.1612082636327994,0.02063283503761825,27.135,2.18,15.720203561022991,52,23.095,2.75,19.83053201505194,52,560,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,548
17,Pest and Disease,Slug,Mean number,0.06373986932759523,0.02290931204649506,24.615,2.3,16.58553586713435,52,23.095,2.75,19.83053201505194,52,561,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,549
17,Pest and Disease,Slug,Mean number,0.03237769508550164,0.02651897705800506,23.855,2.65,19.10942175995914,52,23.095,2.75,19.83053201505194,52,562,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,550
17,Pest and Disease,Slug,Mean number,0.1895757793714285,0.01598316287841777,25.595,2.78,20.04686509157978,52,21.175,1.37,9.87921049477133,52,563,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,551
17,Pest and Disease,Slug,Mean number,0.00752767610184516,0.01203357880363574,21.335,1.89,13.62898382125388,52,21.175,1.37,9.87921049477133,52,564,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,552
17,Pest and Disease,Slug,Mean number,-0.01139884106701149,0.00911642725422139,20.935,1.47,10.600320749864128,52,21.175,1.37,9.87921049477133,52,565,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,553
17,Pest and Disease,Slug,Mean number,0.335810812330178,0.01226377156411305,27.205,2.59,18.676755606903463,52,19.445,1.1,7.932212806020777,52,575,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (Arion spp) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,554
17,Pest and Disease,Slug,Mean number,0.1204935670104666,0.0110223304508192,21.935,1.94,13.989538948800275,52,19.445,1.1,7.932212806020777,52,576,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (Arion spp) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,555
17,Pest and Disease,Slug,Mean number,0.03834013092272634,0.00995006119012423,20.205,1.66,11.970430234540444,52,19.445,1.1,7.932212806020777,52,577,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (Arion spp) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,556
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,-0.00928559676722983,6.857149832460184e-5,19.295,0.02,0.04,4,19.475,0.16,0.32,4,578,NA,Monoculture,Biomass-Arable,N2O,48,0,2018,2019,Gross N2O emission at tree row in Dornburg,19.145,557
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,-0.00463202063391954,7.414994758308079e-5,19.385,0.05,0.1,4,19.475,0.16,0.32,4,579,NA,Monoculture,Biomass-Arable,N2O,48,Alley,2018,2019,Gross N2O emission of agroforestry in Dornburg,19.145,558
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,-0.0519661693026438,1.6368278509146873e-4,19.685,0.05,0.1,4,20.735,0.26,0.52,4,580,NA,Monoculture,Biomass-Arable,N2O,48,0,2018,2019,Annual gross N2O emission at tree row in Dornburg,19.145,559
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,-0.02787466537301313,1.7297039071495767e-4,20.165,0.08,0.16,4,20.735,0.26,0.52,4,581,NA,Monoculture,Biomass-Arable,N2O,48,Alley,2018,2019,Annual gross N2O emission of agroforestry in Dornburg,19.145,560
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,-0.00618080772720039,7.710692721077641e-5,19.355,0.06,0.12,4,19.475,0.16,0.32,4,582,NA,Monoculture,Biomass-Arable,N2O,48,1,2018,2019,Gross N2O emission at 1 m from tree row in Dornburg,19.145,561
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,-0.00308562857318131,8.049642699572369e-5,19.415,0.07,0.14,4,19.475,0.16,0.32,4,583,NA,Monoculture,Biomass-Arable,N2O,48,7,2018,2019,Gross N2O emission at 7 m  from tree row  in Dornburg,19.145,562
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,0.00665304398748313,1.0496235151433412e-4,19.605,0.12,0.24,4,19.475,0.16,0.32,4,584,NA,Monoculture,Biomass-Arable,N2O,48,24,2018,2019,Gross N2O emission at 24 m  from tree row  in Dornburg,19.145,563
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,-0.02986027039371751,3.3722421510845493e-4,20.125,0.27,0.54,4,20.735,0.26,0.52,4,585,NA,Monoculture,Biomass-Arable,N2O,48,1,2018,2019,Annual gross N2O emission at 1 m in Dornburg,19.145,564
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,-0.02046356425865467,2.117502827459089e-4,20.315,0.15,0.3,4,20.735,0.26,0.52,4,586,NA,Monoculture,Biomass-Arable,N2O,48,7,2018,2019,Annual gross N2O emission of 7 m in Dornburg,19.145,565
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,0.02993097539764364,4.904452971818614e-4,21.365,0.39,0.78,4,20.735,0.26,0.52,4,587,NA,Monoculture,Biomass-Arable,N2O,48,24,2018,2019,Annual gross N2O emission at 24 m in Dornburg,19.145,566
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,-0.01597148839550368,6.714725541961697e-5,19.255,0.01,0.0282842712474619,8,19.565,0.16,0.4525483399593905,8,588,NA,Monoculture,Biomass-Arable,N2O,48,0,2018,2019,Gross N2O emission at tree row in Wendhausen,19.145,567
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,-0.00769629247874531,8.38562648418771e-5,19.415,0.08,0.22627416997969524,8,19.565,0.16,0.4525483399593905,8,589,NA,Monoculture,Biomass-Arable,N2O,48,Alley,2018,2019,Gross N2O emission of agroforestry in Wendhausen,19.145,568
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,-0.0255909600014371,6.78816815437591e-5,19.675,0.07,0.19798989873223333,8,20.185,0.15,0.4242640687119285,8,590,NA,Monoculture,Biomass-Arable,N2O,48,0,2018,2019,Annual gross N2O emission at tree row in Wendhausen,19.145,569
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,-0.00397121395566671,6.41298766434852e-5,20.105,0.06,0.16970562748477142,8,20.185,0.15,0.4242640687119285,8,591,NA,Monoculture,Biomass-Arable,N2O,48,Alley,2018,2019,Annual gross N2O emission of agroforestry in Wendhausen,19.145,570
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,-0.00563814922585904,7.348260727266481e-5,19.455,0.05,0.14142135623730953,8,19.565,0.16,0.4525483399593905,8,592,NA,Monoculture,Biomass-Arable,N2O,48,1,2018,2019,Gross N2O emission at 1 m in Wendhausen,19.145,571
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,-0.00461066390556396,6.925048001995891e-5,19.475,0.03,0.08485281374238571,8,19.565,0.16,0.4525483399593905,8,593,NA,Monoculture,Biomass-Arable,N2O,48,7,2018,2019,Gross N2O emission 7 m  in Wendhausen,19.145,572
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,-0.00102275641745777,7.630144600534275e-5,19.545,0.06,0.16970562748477142,8,19.565,0.16,0.4525483399593905,8,594,NA,Monoculture,Biomass-Arable,N2O,48,24,2018,2019,Gross N2O emission at 24 m in Wendhausen,19.145,573
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,0.01865084737748326,5.555555863621975e-4,20.565,0.46,1.3010764773832475,8,20.185,0.15,0.4242640687119285,8,595,NA,Monoculture,Biomass-Arable,N2O,48,1,2018,2019,Annual gross N2O emission at 1 m in Wendhausen,19.145,574
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,-0.00248016000148673,5.91701795017608e-5,20.135,0.04,0.11313708498984762,8,20.185,0.15,0.4242640687119285,8,596,NA,Monoculture,Biomass-Arable,N2O,48,7,2018,2019,Annual gross N2O emission at 7 m in Wendhausen,19.145,575
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,0.01475315669393033,7.452611634959817e-5,20.485,0.09,0.2545584412271571,8,20.185,0.15,0.4242640687119285,8,597,NA,Monoculture,Biomass-Arable,N2O,48,24,2018,2019,Annual gross N2O emission at 24 m in Wendhausen,19.145,576
18,Soil quality,Nitrogen,mg kg−1,-0.9038131228663272,0.06188724609907051,23.145,1,2,4,57.145,14,28,4,602,NA,Monoculture,Biomass-Arable,Other nutrients,48,0,2018,2019,Total mineral N at tree row in Dornburg,19.145,577
18,Soil quality,Nitrogen,mg kg−1,-0.6069381786434523,0.06929874343733969,31.145,3,6,4,57.145,14,28,4,603,NA,Monoculture,Biomass-Arable,Other nutrients,48,1,2018,2019,Total mineral N at 1 m from tree row in Dornburg,19.145,578
18,Soil quality,Nitrogen,mg kg−1,-0.2810253613892905,0.09440153978023048,43.145,8,16,4,57.145,14,28,4,604,NA,Monoculture,Biomass-Arable,Other nutrients,48,7,2018,2019,Total mineral N at 7 m  from tree row  in Dornburg,19.145,579
18,Soil quality,Nitrogen,mg kg−1,0.3628940810087389,0.13174756890190742,82.145,22,44,4,57.145,14,28,4,605,NA,Monoculture,Biomass-Arable,Other nutrients,48,24,2018,2019,Total mineral N at 24 m  from tree row  in Dornburg,19.145,580
18,Soil quality,Microbial biomass N,mg kg−1,0.09517854381848768,0.01026618398897792,110.145,9,18,4,100.145,6,12,4,606,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,0,2018,2019,Microbial biomass N at tree row in Dornburg,19.145,581
18,Soil quality,Microbial biomass N,mg kg−1,-0.16226345027462796,0.01241756944758645,85.145,8,16,4,100.145,6,12,4,607,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,1,2018,2019,Microbial biomass N at 1 m from tree row in Dornburg,19.145,582
18,Soil quality,Microbial biomass N,mg kg−1,-0.12763595001548908,0.00989626150589761,88.145,7,14,4,100.145,6,12,4,608,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,7,2018,2019,Microbial biomass N at 7 m  from tree row  in Dornburg,19.145,583
18,Soil quality,Microbial biomass N,mg kg−1,-0.31417536332314644,0.05143834148389816,73.145,16,32,4,100.145,6,12,4,609,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,24,2018,2019,Microbial biomass N at 24 m  from tree row  in Dornburg,19.145,584
18,Soil quality,Microbial biomass C,mg kg−1,0.01360229764420989,0.00680248219706361,592.145,39,78,4,584.145,29,58,4,610,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,0,2018,2019,Microbial biomass  C at tree row in Dornburg,19.145,585
18,Soil quality,Microbial biomass C,mg kg−1,-0.13349593239042024,0.01165440152591331,511.145,49,98,4,584.145,29,58,4,611,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,1,2018,2019,Microbial biomass C at 1 m from tree row in Dornburg,19.145,586
18,Soil quality,Microbial biomass C,mg kg−1,-0.16934599123554442,0.00779376953792682,493.145,36,72,4,584.145,29,58,4,612,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,7,2018,2019,Microbial biomass C at 7 m  from tree row  in Dornburg,19.145,587
18,Soil quality,Microbial biomass C,mg kg−1,-0.38836893383133986,0.01118823355080451,396.145,37,74,4,584.145,29,58,4,613,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,24,2018,2019,Microbial biomass C at 24 m  from tree row  in Dornburg,19.145,588
18,Soil quality,Total  mineral N,mg kg−1,-0.9714693181580992,0.04038269587440117,23.145,1,2.8284271247461903,8,61.145,12,33.941125496954285,8,618,NA,Monoculture,Biomass-Arable,Other nutrients,48,0,2018,2019,Total mineral N at tree row in Wendhausen,19.145,589
18,Soil quality,Total  mineral N,mg kg−1,-0.21847298062274056,0.05880386243288744,49.145,7,19.79898987322333,8,61.145,12,33.941125496954285,8,619,NA,Monoculture,Biomass-Arable,Other nutrients,48,1,2018,2019,Total mineral N at 1 m in Wendhausen,19.145,590
18,Soil quality,Total  mineral N,mg kg−1,0,0.07703189630709693,61.145,12,33.941125496954285,8,61.145,12,33.941125496954285,8,620,NA,Monoculture,Biomass-Arable,Other nutrients,48,7,2018,2019,Total mineral N at 7 m  in Wendhausen,19.145,591
18,Soil quality,Total  mineral N,mg kg−1,-0.05030820189632663,0.0743058593340069,58.145,11,31.112698372208097,8,61.145,12,33.941125496954285,8,621,NA,Monoculture,Biomass-Arable,Other nutrients,48,24,2018,2019,Total mineral N at 24 m in Wendhausen,19.145,592
18,Soil quality,Microbial biomass N,mg kg−1,0.3004920205130388,0.06364340662522903,127.145,8,22.62741699796952,8,94.145,23,65.05382386916237,8,622,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,0,2018,2019,Microbial biomass N  at tree row in Wendhausen,19.145,593
18,Soil quality,Microbial biomass N,mg kg−1,0.28463691807375574,0.11338378926195904,125.145,29,82.02438661763952,8,94.145,23,65.05382386916237,8,623,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,1,2018,2019,Microbial biomass N  at 1 m in Wendhausen,19.145,594
