id_article,response_variable,measured_metrics,measured_unit,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination,tree_crop_combination_t,category_no,year_est_exp,age_system_yrs,age_system,tree_age,season,tree_row_orientation,soil_texture,no_tree_per_m,tree_height,alley_width,tillage,organic,sub_response_variable,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,yi,vi
17,Pest and Disease,Slug,Mean number,19.605,0.49,3.533440249954709,52,19.634999999999998,0.75,5.4083269131959835,52,563,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,the experiment was carried out in 1994 over different months and at 6 m from tree row,19.145,-0.001529052285677845,0.0020836994652301093
17,Pest and Disease,Slug,Mean number,20.925,1.42,10.239765622317728,52,19.544999999999998,0.52,3.749773326482549,52,564,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"the experiment was carried out in 1994 over different months and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could influence the
choice of crops for this type of farming",19.145,0.06822511713062104,0.005313011325541539
17,Pest and Disease,Slug,Mean number,19.485,0.5,3.605551275463989,52,19.544999999999998,0.52,3.749773326482549,52,565,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,the experiment was carried out in 1994 over different months and at 3 m in alley.,19.145,-0.0030745604542454607,0.0013663152304355857
17,Pest and Disease,Slug,Mean number,19.675,0.74,5.336215887686704,52,19.544999999999998,0.52,3.749773326482549,52,566,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,the experiment was carried out in 1994 over different months and at 6 m from tree row.,19.145,0.006629295058549016,0.0021224413749907395
17,Pest and Disease,Slug,Mean number,20.425,0.9,6.48999229583518,52,19.495,0.5,3.605551275463989,52,567,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"the experiment was carried out in 1994 over different months and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could influence the
choice of crops for this type of farming",19.145,0.04660161831150581,0.002599404515940772
17,Pest and Disease,Slug,Mean number,19.765,0.92,6.6342143468537405,52,19.495,0.5,3.605551275463989,52,568,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"the experiment was carried out in 1994 over different months and at 3 m in alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could influence the
choice of crops for this type of farming",19.145,0.013754674314088253,0.002824415841638364
17,Pest and Disease,Slug,Mean number,19.705,0.98,7.066880499909418,52,19.495,0.5,3.605551275463989,52,569,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"the experiment was carried out in 1994 over different months and at 6 m from tree row. the
choice of crops for this type of farming",19.145,0.010714388212406268,0.0031312274865910265
17,Pest and Disease,Slug,Mean number,20.735,1.11,8.004323831530057,52,19.905,0.92,6.6342143468537405,52,570,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,the experiment was carried out in 1994 over different months and at tree row.,19.145,0.040852137246064034,0.005001993348663593
17,Pest and Disease,Slug,Mean number,21.575,2.28,16.441313816115787,52,19.905,0.92,6.6342143468537405,52,571,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,the experiment was carried out in 1994 over different months and at 3 m in alley.I,19.145,0.08056428051721098,0.013304057903722678
17,Pest and Disease,Slug,Mean number,20.895,1.9,13.701094846763159,52,19.905,0.92,6.6342143468537405,52,572,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,the experiment was carried out in 1994 over different months and at 6 m from tree row,19.145,0.048538939447598094,0.010404664657068487
17,Pest and Disease,Slug,Mean number,27.215,3.01,21.705418678293213,52,22.445,2.45,17.667201249773548,52,573,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,only one species of slug (D. reticulatum) was measured on different date and month and at tree row,19.145,0.1927004196522679,0.02414750057762871
17,Pest and Disease,Slug,Mean number,25.235,2.52,18.171978428338505,52,22.445,2.45,17.667201249773548,52,574,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.,19.145,0.11716404755833014,0.021887249877360432
17,Pest and Disease,Slug,Mean number,22.555,2.15,15.503870484495152,52,22.445,2.45,17.667201249773548,52,575,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.004888898626463767,0.021001357456106647
17,Pest and Disease,Slug,Mean number,27.975,3.2,23.075528162969533,52,23.235,2.65,19.10942175995914,52,576,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.1856514916610474,0.026092455557895196
17,Pest and Disease,Slug,Mean number,27.975,2.49,17.955645351810666,52,23.235,2.65,19.10942175995914,52,577,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.1856514916610474,0.020930307878802807
17,Pest and Disease,Slug,Mean number,23.475,1.95,14.061649974309557,52,23.235,2.65,19.10942175995914,52,578,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.010276262557385073,0.019908018060341513
17,Pest and Disease,Slug,Mean number,27.134999999999998,2.18,15.720203561022993,52,23.095,2.75,19.83053201505194,52,579,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.1612082636327994,0.020632835037618258
17,Pest and Disease,Slug,Mean number,24.615,2.3,16.58553586713435,52,23.095,2.75,19.83053201505194,52,580,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.06373986932759523,0.02290931204649506
17,Pest and Disease,Slug,Mean number,23.855,2.65,19.10942175995914,52,23.095,2.75,19.83053201505194,52,581,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.03237769508550164,0.026518977058005065
17,Pest and Disease,Slug,Mean number,25.595,2.78,20.04686509157978,52,21.175,1.37,9.87921049477133,52,582,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.1895757793714285,0.01598316287841777
17,Pest and Disease,Slug,Mean number,21.335,1.89,13.628983821253879,52,21.175,1.37,9.87921049477133,52,583,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.007527676101845161,0.01203357880363574
17,Pest and Disease,Slug,Mean number,20.935,1.47,10.600320749864128,52,21.175,1.37,9.87921049477133,52,584,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,-0.011398841067011495,0.009116427254221394
17,Pest and Disease,Slug,Mean number,27.205,2.59,18.676755606903463,52,19.445,1.1,7.932212806020777,52,594,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (Arion spp) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.335810812330178,0.012263771564113053
17,Pest and Disease,Slug,Mean number,21.935,1.94,13.989538948800277,52,19.445,1.1,7.932212806020777,52,595,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (Arion spp) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.12049356701046661,0.0110223304508192
17,Pest and Disease,Slug,Mean number,20.205,1.66,11.970430234540443,52,19.445,1.1,7.932212806020777,52,596,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,7,Young,7,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,"only one species of slug (Arion spp) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.03834013092272634,0.009950061190124232
18,Biodiversity,Apodemus sylvaticus,Density of captures,29.325,3.12,10.807997039229795,12,22.965,1.76,6.096818842642448,12,597,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,0,1994,1997,Measurement conducted for  A. sylvaticus at tree row,19.145,0.2444690767617824,0.017193092489722714
18,Biodiversity,Apodemus sylvaticus,Density of captures,26.355,1.96,6.789639165669999,12,22.965,1.76,6.096818842642448,12,598,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,12,1994,1997,Measurement conducted for  A. sylvaticus at alley,19.145,0.13768669252941337,0.011404215048733818
18,Biodiversity,Sorex araneus,Density of captures,21.915,2.72,9.422356393174693,12,19.455,0.89,3.0830504374726013,12,599,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,0,1994,1997,Measurement conducted for   S. araneus at tree row,19.145,0.1190672274342557,0.017497508143322342
18,Biodiversity,Sorex araneus,Density of captures,20.314999999999998,1.28,4.434050067376326,12,19.455,0.89,3.0830504374726013,12,600,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,12,1994,1997,Measurement conducted for   S. araneusat alley,19.145,0.043255423003173185,0.00606271234398676
18,Biodiversity,Small mammals,Density of captures,34.644999999999996,3.8,25.206348406701036,44,23.445,2.1,13.92982411949268,44,601,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,12,1994,1997,Total measurement of different mammals density capture over eleven three months trapping periods in the four blocks in both tree row and alley,19.145,0.39049616253779484,0.02005359049530337
18,Biodiversity,Small mammals,Density of captures,20.185,0.13,0.862322445492404,44,19.565,0.11,0.7296574538781879,44,602,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,0,1994,1997,Capture of mammals at Block 1 at tree row,19.145,0.03119749864252812,7.308917297934613e-5
18,Biodiversity,Small mammals,Density of captures,20.005,0.12,0.7959899496852959,44,19.565,0.11,0.7296574538781879,44,603,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,12,1994,1997,Capture of mammals at Block 1 at alley,19.145,0.02223998664682249,6.759209190623445e-5
18,Biodiversity,Small mammals,Density of captures,20.255,0.11,0.7296574538781879,44,19.544999999999998,0.1,0.66332495807108,44,604,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,0,1994,1997,Capture of mammals at Block 2 at tree row,19.145,0.03568217740973586,5.567065975541266e-5
18,Biodiversity,Small mammals,Density of captures,20.044999999999998,0.006,0.0397994974842648,44,19.544999999999998,0.1,0.66332495807108,44,605,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,12,1994,1997,Capture of mammals at Block 2 at alley,19.145,0.025260246849552123,2.6267125427860018e-5
18,Biodiversity,Small mammals,Density of captures,20.185,0.15,0.9949874371066199,44,20.015,0.09,0.596992462263972,44,606,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,0,1994,1997,Capture of mammals at Block 3 at tree row,19.145,0.008457761860367216,7.544329676906077e-5
18,Biodiversity,Small mammals,Density of captures,20.255,0.11,0.7296574538781879,44,20.015,0.09,0.596992462263972,44,607,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,12,1994,1997,Capture of mammals at Block 3 at alley,19.145,0.011919684210116783,4.971278982807365e-5
18,Biodiversity,Small mammals,Density of captures,20.065,0.16,1.061319932913728,44,19.835,0.06,0.39799497484264795,44,608,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,0,1994,1997,Capture of mammals at Block 3 at tree row,19.145,0.0115289497525866,7.273637736017154e-5
18,Biodiversity,Small mammals,Density of captures,19.955,0.09,0.596992462263972,44,19.835,0.06,0.39799497484264795,44,609,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,7,1988,6,Young,6,Winter,NA,Loamy to sandy clay loams,0.5,2,12,Yes,No,Small mammals,12,1994,1997,Capture of mammals at Block 3 at alley,19.145,0.006031684534403539,2.9491791584726586e-5
19,Soil quality,soil microbial diversity,Average biomass of AMF fatty acid,25.525,1.57,11.748804194470177,56,22.755,1.14,8.530978841844586,56,610,NA,Monoculture,Biomass-Legume,Poplar-Legume,8,1987,19,Mature,19,Summer,NA,Clay loam,NA,NA,12.5,Yes,No,Other soil characterisitics,8,2006,2006,Measurement conducted in soil microbial biomass,19.145,0.11487346258212394,0.00629317177923721
19,Soil quality,soil microbial diversity,Average biomass of AMF fatty acid,23.555,1.41,10.551473830702514,56,22.515,1.24,9.279310319199375,56,611,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1987,19,Mature,19,Summer,NA,Sandy-loam,NA,NA,12.5,Yes,No,Other soil characterisitics,12.5,2006,2006,Measurement conducted in soil microbial biomass,19.145,0.045156358398469404,0.006616396877952421
19,Soil quality,soil microbial diversity,Average biomass of AMF fatty acid,19.544999999999998,0.05,0.37416573867739417,56,19.505,0.04,0.29933259094191533,56,612,NA,Monoculture,Biomass-Legume,Poplar-Legume,8,1987,19,Mature,19,Summer,NA,Clay loam,NA,NA,12.5,Yes,No,Other soil characterisitics,8,2006,2006,Measurement conducted in soil microbial biomass,19.145,0.0020486562862982727,1.0749983325186312e-5
19,Soil quality,soil microbial diversity,Average biomass of AMF fatty acid,19.515,0.04,0.29933259094191533,56,19.525,0.04,0.29933259094191533,56,613,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1987,19,Mature,19,Summer,NA,Sandy loam,NA,NA,12.5,Yes,No,Other soil characterisitics,12.5,2006,2006,Measurement conducted in soil microbial biomass,19.145,-5.12295093171252e-4,8.39828168532241e-6
20,Crop yield,No of pods per plant of soybean,No,63.345,12.38,21.4427889977027,3,59.775000000000006,7.96,13.787124428248262,3,614,NA,Monoculture,Fruit-Legume,Apple-Legume,11,2019,3,Young,2,Summer,NA,Sandy loam,1.6666666666666667,2.0499999999999998,1.2,Yes,No,Yield of annual crops,Alley,2020,2021,No of pods per plant,19.145,0.05800846370962813,0.055929081780146314
20,Crop yield,No of seed per pods of soybean,No,22.105,0.9,1.5588457268119895,3,21.445,0.8,1.3856406460551018,3,615,NA,Monoculture,Fruit-Legume,Apple-Legume,11,2019,3,Young,2,Summer,NA,Sandy loam,1.6666666666666667,2.0499999999999998,1.2,Yes,No,Yield of annual crops,Alley,2020,2021,No of seed per pods,19.145,0.030312309309362743,0.003049335636896076
20,Crop yield,Yield of soybean,kg/ha,3779.055,338.53,586.351159886292,3,6655.655000000001,590.56,1022.879924917876,3,616,NA,Monoculture,Fruit-Legume,Apple-Legume,11,2019,3,Young,2,Summer,NA,Sandy loam,1.6666666666666667,2.0499999999999998,1.2,Yes,No,Yield of annual crops,Alley,2020,2021,Yield of soybean,19.145,-0.5659928908665554,0.015897795619629625
20,Crop yield,No of pods per plant,No,63.845,10.44,18.082610431019077,3,59.885000000000005,7.85,13.596598839415686,3,618,NA,Monoculture,Fruit-Legume,Apple-Legume,11,2019,3,Young,2,Summer,NA,Sandy loam,1.6666666666666667,2.0499999999999998,1.2,Yes,No,Yield of annual crops,Alley,2020,2021,No of pods per plant,19.145,0.0640322144771742,0.04392229322375597
20,Crop yield,No of seed per pods,No,22.025,0.94,1.6281277591147445,3,21.615,0.8,1.3856406460551018,3,619,NA,Monoculture,Fruit-Legume,Apple-Legume,11,2019,3,Young,2,Summer,NA,Sandy loam,1.6666666666666667,2.0499999999999998,1.2,Yes,No,Yield of annual crops,Alley,2020,2021,No of seed per pods,19.145,0.01879065370264804,0.003191316658262137
20,Crop yield,Yield of soybean,kg/ha,3834.185,349.07,604.6069753980679,3,7262.345,623.99,1080.7823834149037,3,620,NA,Monoculture,Fruit-Legume,Apple-Legume,11,2019,3,Young,2,Summer,NA,Sandy loam,1.6666666666666667,2.0499999999999998,1.2,Yes,No,Yield of annual crops,Alley,2020,2021,Yield of soybean,19.145,-0.6387458835001969,0.01567102379471113
20,Product quality,100 grain weight of soybean,kg/ha,45.644999999999996,0.68,1.1777945491468367,3,48.885,0.76,1.3163586137523466,3,617,NA,Monoculture,Fruit-Legume,Apple-Legume,11,2019,3,Young,2,Summer,NA,Sandy loam,1.6666666666666667,2.0499999999999998,1.2,Yes,No,100 grain weight,Alley,2020,2021,100 grain weight of soybean,19.145,-0.06857652894059049,4.636374720393059e-4
20,Product quality,100 grain weight of soybean,kg/ha,46.045,0.87,1.5068842025849232,3,49.185,0.88,1.524204710660612,3,621,NA,Monoculture,Fruit-Legume,Apple-Legume,11,2019,3,Young,2,Summer,NA,Sandy loam,1.6666666666666667,2.0499999999999998,1.2,Yes,No,100 grain weight,Alley,2020,2021,100 grain weight of soybean,19.145,-0.06596951979139096,6.771149390025059e-4
21,Soil quality,Volumetric SOC,g/100g,21.105,0.2,1.2000000000000002,36,20.855,0.2,1.2000000000000002,36,622,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (0-1m),19.145,0.011916251585553598,1.8177128184535392e-4
21,Soil quality,Volumetric SOC,g/100g,20.865,0.2,1.2000000000000002,36,20.855,36,216,36,623,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (1-2m),19.145,4.7938639460723474e-4,2.979874709254111
21,Soil quality,Volumetric SOC,g/100g,20.855,0.2,1.2000000000000002,36,20.855,36,216,36,624,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (2-3 m),19.145,0,2.97987479738885
21,Soil quality,Volumetric SOC,g/100g,20.895,0.2,1.2000000000000002,36,20.855,36,216,36,625,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (3-4 m),19.145,0.0019161682509701086,2.9798744456087056
21,Soil quality,Volumetric SOC,g/100g,20.785,0.2,1.2000000000000002,36,20.855,36,216,36,626,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (4-5 m),19.145,-0.0033621549443078494,2.979875417898166
21,Soil quality,Volumetric SOC,g/100g,23.265,0.12,0.6572670690061994,30,22.965,0.2,0.4898979485566356,6,627,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (0-10cm),19.145,0.0129787675188552,1.0244960200939517e-4
21,Soil quality,Volumetric SOC,g/100g,23.215,0.09,0.4929503017546495,30,22.794999999999998,0.22,0.5388877434122992,6,628,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (10-20 cm),19.145,0.018257407806480323,1.0817602778960478e-4
21,Soil quality,Volumetric SOC,g/100g,21.805,0.15,0.8215838362577491,30,21.064999999999998,0.17,0.41641325627314024,6,629,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (20-40 cm),19.145,0.03452640586374993,1.1245186528641659e-4
21,Soil quality,Volumetric SOC,g/100g,20.455,0.08,0.4381780460041329,30,20.575,0.11,0.2694438717061496,6,630,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (40-60 cm),19.145,-0.005849395181771693,4.3878970316919155e-5
21,Soil quality,Volumetric SOC,g/100g,19.895,0.05,0.2738612787525831,30,20.195,0.12,0.2939387691339813,6,631,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (60-105 cm),19.145,-0.014966605136484295,4.162428032841459e-5
21,Soil quality,Volumetric SOC,g/100g,19.794999999999998,0.06,0.3286335345030997,30,19.735,0.05,0.1224744871391589,6,632,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1992,19,Mature,19,Winter,NS,Clay,0.15625,8,10,Yes,No,SOC,Alley,2011,2011,Volumetric soil carbon measured at different depth (105-150 cm),19.145,0.003035671443283497,1.56063518891636e-5
22,Greenhouse gas emission,SOC concentration/sequestration,%,22.145,0.48,0.831384387633061,3,21.544999999999998,0.3,0.5196152422706631,3,633,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1987,15,Mature,15,Summer,NA,Sandy loam,0.16666666666666666,NA,15,No,Yes,SOC,Alley,2002,2002,Total soil carbon concetration in poplar and mono,19.145,0.02746796630736028,6.637069395081831e-4
22,Greenhouse gas emission,SOC concentration/sequestration,%,21.645,0.31,0.5369357503463519,3,21.544999999999998,0.3,0.5196152422706631,3,634,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1987,15,Mature,16,Summer,NA,Sandy loam,0.16666666666666666,NA,15,No,Yes,SOC,Alley,2002,2002,Total soil carbon concetration in spruce and mono,19.145,0.004630709826142538,3.990074610831216e-4
23,Soil quality,Soil carbon,%,43.894999999999996,0.08,0.17888543819998318,5,43.635,0.11,0.24596747752497689,5,635,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,1,2001,2002,Soil C dynamics at 0–10,19.145,0.0059408377628973824,9.676617267302668e-6
23,Soil quality,Soil carbon,%,43.715,0.11,0.24596747752497689,5,43.635,0.11,0.24596747752497689,5,636,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,3.5,2001,2002,Soil C dynamics at 0–10,19.145,0.0018317120175796796,1.2686757291406098e-5
