id_article,response_variable,measured_metrics,measured_unit,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination,tree_crop_combination_t,season,tree_row_orientation,soil_texture,no_tree_per_m,tree_height,alley_width,tillage,organic,sub_response_variable,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,yi,vi
12,Crop yield,Yield of wheat,gm-2,497.145,11.4,39.4907584125704,12,530.145,26.4,64.6665292094759,6,465,Randomized complete block design,Monoculture,Timber-Arable,Paulownia-Cereal,Winter,NS,Silt loam,0.2,12.8,60,Yes,No,Yield of annual crops,20,1991,1992,Mean yield of at 20 m in alley and at 20 m in  mono,19.145,-0.06426881998555718,0.003005638421655238
12,Crop yield,Yield of wheat,gm-2,468.145,12.2,42.2620397046806,12,516.145,15.8,38.701937935974215,6,466,Randomized complete block design,Monoculture,Timber-Arable,Paulownia-Cereal,Winter,NS,Silt loam,0.2,12.8,60,Yes,No,Yield of annual crops,10,1991,1992,Mean yield of at 10 m in alley and mean mono,19.145,-0.09760965676785316,0.0016162065057695337
12,Crop yield,Yield of wheat,gm-2,438.145,14,48.49742261192856,12,516.145,15.8,38.701937935974215,6,467,Randomized complete block design,Monoculture,Timber-Arable,Paulownia-Cereal,Winter,NS,Silt loam,0.2,12.8,60,Yes,No,Yield of annual crops,5,1991,1992,Mean yield of at 5 m in alley and mean mono,19.145,-0.163837827938497,0.001958054501126238
12,Crop yield,Yield of wheat,gm-2,412.145,15.1,52.30793438858009,12,503.145,20,48.98979485566356,6,468,Randomized complete block design,Monoculture,Timber-Arable,Paulownia-Cereal,Winter,NS,Silt loam,0.2,12.8,60,Yes,No,Yield of annual crops,2.5,1991,1992,Mean yield of at 2.5 m in alley and at 2.5 m in mono,19.145,-0.1995031697554214,0.002922373411887829
12,Product quality,1000 grain weight of  wheat,gm,51.245000000000005,0.43,1.4895636945092343,12,53.545,0.98,2.400499947927514,6,469,Randomized complete block design,Monoculture,Timber-Arable,Paulownia-Cereal,Winter,NS,Silt loam,0.2,12.8,60,Yes,No,1000 grain weight,na,1991,1992,1000 grian wt of 4 replicates in alley and 2 replicates of mono,19.145,-0.043904369569311985,4.0538640363396586e-4
12,Product quality,1001 grain weight of  wheat,gm,52.745000000000005,0.87,3.0137684051698463,12,54.845,1.17,2.865902999056318,6,470,Randomized complete block design,Monoculture,Timber-Arable,Paulownia-Cereal,Winter,NS,Silt loam,0.2,12.8,60,Yes,No,1001 grain weight,20,1991,1992,1000 grain wt of at 20 m in alley and at 20 m in  mono,19.145,-0.03904204372952529,7.271573936395718e-4
12,Product quality,1002 grain weight of  wheat,gm,52.245000000000005,1.12,3.879793808954285,12,53.545,0.98,2.400499947927514,6,471,Randomized complete block design,Monoculture,Timber-Arable,Paulownia-Cereal,Winter,NS,Silt loam,0.2,12.8,60,Yes,No,1002 grain weight,10,1991,1992,1000 grain wt of at 10 m in alley and mean mono,19.145,-0.024578229366764053,7.945410841126643e-4
12,Product quality,1003 grain weight of  wheat,gm,50.845,1.03,3.568024663591887,12,53.545,0.98,2.400499947927514,6,472,Randomized complete block design,Monoculture,Timber-Arable,Paulownia-Cereal,Winter,NS,Silt loam,0.2,12.8,60,Yes,No,1003 grain weight,5,1991,1992,1000 grain  wt of at 5 m in alley and mean mono,19.145,-0.05174063260973767,7.453486858383528e-4
12,Product quality,1004 grain weight of  wheat,gm,50.045,0.93,3.2216145020781117,12,53.345,1.6,3.919183588453085,6,473,Randomized complete block design,Monoculture,Timber-Arable,Paulownia-Cereal,Winter,NS,Silt loam,0.2,12.8,60,Yes,No,1004 grain weight,2.5,1991,1992,1000 grain wt of at 2.5 m in alley and at 2.5 m in mono,19.145,-0.06385765197244242,0.0012449444908366604
13,Crop yield,Yield of  winter rapeseeds,Mg/ha,22.245,138.92,277.84,4,22.645,223.78,447.56,4,474,NA,Monoculture,Biomass-Arable,Poplar-Oilseed,Winter,NS,Silty clay,0.5,6,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter rapeseed in 2016 in Leewards side (Wendhausen),19.145,-0.017821812750172007,136.65577652801448
13,Crop yield,Yield of  winter rapeseeds,Mg/ha,21.845,4.06,8.12,4,23.044999999999998,2.9,5.8,4,476,NA,Monoculture,Biomass-Arable,Poplar-Oilseed,Winter,NS,Silty clay,0.5,6,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter rapeseed in 2016 in windward side (Wendhausen),19.145,-0.05347676376907242,0.05037793235682807
13,Crop yield,Yield of  winter rapeseeds,Mg/ha,22.145,4.06,8.12,4,22.645,5.93,11.86,4,477,NA,Monoculture,Biomass-Arable,Poplar-Oilseed,Winter,NS,Silty clay,0.5,6,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter rapeseed in 2016 in windward side (Wendhausen),19.145,-0.022327339633015666,0.10218732045388751
13,Crop yield,Yield of  winter rapeseeds,Mg/ha,22.044999999999998,166,332,4,22.845,181,362,4,478,NA,Monoculture,Biomass-Arable,Poplar-Oilseed,Winter,NS,Silty clay,0.5,6,48,Yes,No,Yield of annual crops,Alley,2016,2017,Average yield of winter rapeseed in 2016 of alley (Wendhausen),19.145,-0.035646456205333965,119.47496607974146
13,Crop yield,Yield of  winter wheat,Mg/ha,24.845,155,310,4,25.945,181,362,4,480,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Silty clay,0.5,6,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter wheat in 2017 in Leewards side (Wendhausen),19.145,-0.04332238776541917,87.58983186243603
13,Crop yield,Yield of  winter wheat,Mg/ha,25.945,11.23,22.46,4,26.744999999999997,22,44,4,481,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Silty clay,0.5,6,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter wheat in 2017 in windward side (Wendhausen),19.145,-0.03036862716351034,0.8639932163491503
13,Crop yield,Yield of  winter wheat,Mg/ha,25.145,11.23,22.46,4,26.545,7.85,15.7,4,482,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Silty clay,0.5,6,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter wheat in 2017 in windward side (Wendhausen),19.145,-0.054182336411706784,0.2869130191525253
13,Crop yield,Yield of  winter wheat,Mg/ha,25.244999999999997,5,10,4,26.345,3.8,7.6,4,483,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Silty clay,0.5,6,48,Yes,No,Yield of annual crops,Alley,2016,2017,Average yield of winter wheat in 2017 of alley (Wendhausen),19.145,-0.042650387350370196,0.060032522972339686
13,Crop yield,Yield of  winter wheat,Mg/ha,25.645,4.06,8.12,4,23.345,2.9,5.8,4,484,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Loamy sand,0.38461538461538458,NA,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter wheat in 2016 in Leewards side (Neu Sacro),19.145,0.09396579241833151,0.040495288638643115
13,Crop yield,Yield of  winter wheat,Mg/ha,25.145,319,638,4,23.345,348,696,4,485,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Loamy sand,0.38461538461538458,NA,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter wheat in 2016 in Leewards side (Neu Sacro),19.145,0.0742762412010277,383.1588704011851
13,Crop yield,Yield of  winter wheat,Mg/ha,25.445,14.1,28.2,4,24.645,15.8,31.6,4,486,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Loamy sand,0.38461538461538458,NA,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter wheat in 2016 in windward side (Neu Sacro),19.145,0.03194521988345492,0.7180810378402367
13,Crop yield,Yield of  winter wheat,Mg/ha,25.545,1.29,2.58,4,25.445,0.9,1.8,4,487,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Loamy sand,0.38461538461538458,NA,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter wheat in 2016 in windward side (Neu Sacro),19.145,0.003922342741965313,0.0038012267144632
13,Crop yield,Yield of  winter wheat,Mg/ha,25.445,41.2,82.4,4,24.244999999999997,29,58,4,488,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Loamy sand,0.38461538461538458,NA,48,Yes,No,Yield of annual crops,Alley,2016,2017,Average yield of winter wheat in 2016 of alley (Neu Sacro),19.145,0.04830884948348057,4.052449425728872
13,Crop yield,Yield of  winter barley,Mg/ha,23.645,1.29,2.58,4,22.345,1.6,3.2,4,489,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Loamy sand,0.38461538461538458,NA,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter barley in 2017 in Leewards side (Neu Sacro),19.145,0.05654909371042421,0.008103653087413688
13,Crop yield,Yield of  winter barley,Mg/ha,24.145,29,58,4,22.645,120.5,241,4,490,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Loamy sand,0.38461538461538458,NA,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter barley in 2017 in Leewards side (Neu Sacro),19.145,0.0641382423173281,29.758425162295207
13,Crop yield,Yield of  winter barley,Mg/ha,25.145,8.95,17.9,4,22.845,7.179190312725251,14.358380625450502,4,491,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Loamy sand,0.38461538461538458,NA,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter barley in 2017 in windward side (Neu Sacro ),19.145,0.09592679460869322,0.22544729608603453
13,Crop yield,Yield of  winter barley,Mg/ha,23.744999999999997,138.92,277.84,4,23.645,109,218,4,492,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Loamy sand,0.38461538461538458,NA,48,Yes,No,Yield of annual crops,Alley,2016,2017,Yield of winter barley in 2017 in windward side (Neu Sacro),19.145,0.004220305905245897,55.47904463223879
13,Crop yield,Yield of  winter barley,Mg/ha,24.145,29,58,4,22.845,20.8,41.6,4,493,NA,Monoculture,Biomass-Arable,Poplar-Cereal,Winter,NS,Loamy sand,0.38461538461538458,NA,48,Yes,No,Yield of annual crops,Alley,2016,2017,Average yield of winter barley in 2017 of alley (Neu Sacro),19.145,0.05534504431027043,2.2715661034411254
14,Crop yield,Yield of soybean,t/ha,20.625,0.06,0.06,1,21.055,0.04,0.06928203230275509,3,518,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Yield of annual crops,0.5,2011,2012,Yield of soybean meausred at 0.5 mand mono,19.145,-0.020634129393146357,1.2071997804402003e-5
14,Crop yield,Yield of soybean,t/ha,20.835,0.04,0.04,1,21.055,0.04,0.06928203230275509,3,519,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Yield of annual crops,1.5,2011,2012,Yield of soybean measured at 1.5 m  and mono,19.145,-0.010503796739474207,7.2949981338179614e-6
14,Crop yield,Yield of soybean,t/ha,20.985,0.06,0.06,1,21.055,0.04,0.06928203230275509,3,520,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Yield of annual crops,2.5,2011,2012,Yield of soybean measured at 2.5 m and mono,19.145,-0.0033301648283368874,1.178412750745353e-5
14,Crop yield,Yield of peanut,t/ha,20.765,0.04,0.04,1,21.005,0.04,0.06928203230275509,3,521,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Yield of annual crops,0.5,2011,2012,Yield of peanut meausred at 0.5 mand mono,19.145,-0.011491627538628464,7.337093141241384e-6
14,Crop yield,Yield of peanut,t/ha,20.805,0.04,0.04,1,21.005,0.04,0.06928203230275509,3,522,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Yield of annual crops,1.5,2011,2012,Yield of peanut measured at 1.5 m  and mono,19.145,-0.00956716218644077,7.322838355717557e-6
14,Crop yield,Yield of peanut,t/ha,20.955,0.05,0.05,1,21.005,0.04,0.06928203230275509,3,523,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Yield of annual crops,2.5,2011,2012,Yield of peanut measured at 2.5 m and mono,19.145,-0.0023832232443106055,9.319698844469662e-6
14,Soil quality,SOC,g/kg,23.775,0.27,0.4676537180435969,3,25.384999999999998,0.31,0.5369357503463519,3,494,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,SOC,0.5,2011,2012,SOC of apple and soybean intercrop measured at 0.5 m  and mono,19.145,-0.0655238399679036,2.7810072526016945e-4
14,Soil quality,SOC,g/kg,22.544999999999998,0.29,0.5022947341949744,3,25.384999999999998,0.31,0.5369357503463519,3,495,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,SOC,1.5,2011,2012,SOC of apple and soybean intercrop measured at 1.5m  and mono,19.145,-0.11864513652631013,3.14592336474168e-4
14,Soil quality,SOC,g/kg,24.075,0.27,0.4676537180435969,3,25.384999999999998,0.31,0.5369357503463519,3,496,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,SOC,2.5,2011,2012,SOC of apple and soybean intercrop meausred at 2.5 m  and mono,19.145,-0.05298449071516836,2.749065622037586e-4
14,Soil quality,Total N,g/kg,19.425,0.05,0.08660254037844387,3,19.825,0.06,0.10392304845413262,3,497,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,0.5,2011,2012,Total soil nitrogen of apple and soybean intercrop measured at 0.5 m and mono,19.145,-0.020382871267200446,1.578508082223938e-5
14,Soil quality,Total N,g/kg,19.365,0.04,0.06928203230275509,3,19.825,0.06,0.10392304845413262,3,498,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,1.5,2011,2012,Total soil nitrogen of apple and soybean intercrop measured at 1.5 m and mono,19.145,-0.02347645455419618,1.3426221544916398e-5
14,Soil quality,Total N,g/kg,19.395,0.04,0.06928203230275509,3,19.825,0.06,0.10392304845413262,3,499,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,2.5,2011,2012,Total soil nitrogen of apple and soybean intercrop measured at 2.5 m and mono,19.145,-0.0219284666289812,1.3413032588435389e-5
14,Soil quality,Available P,g/kg,21.965,0.56,0.9699484522385713,3,26.165,0.22,0.381051177665153,3,500,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,0.5,2011,2012,Available soil P of apple and soybean intercrop measured at 0.5 and mono,19.145,-0.17497236239642822,7.206978941378123e-4
14,Soil quality,Available P,g/kg,21.645,0.54,0.9353074360871938,3,26.165,0.22,0.381051177665153,3,501,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,1.5,2011,2012,Available soil P of apple and soybean intercrop measured at 1.5m  and mono,19.145,-0.18964815893022718,6.931014206313567e-4
14,Soil quality,Available P,g/kg,23.075,0.31,0.5369357503463519,3,26.165,0.22,0.381051177665153,3,502,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,2.5,2011,2012,Available soil P of apple and soybean intercrop measured at 2.5 m and mono,19.145,-0.12567285943525533,2.511819957691518e-4
14,Soil quality,Available K,g/kg,116.475,1.77,3.0657299293969125,3,146.985,2.75,4.763139720814412,3,503,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,0.5,2011,2012,Available soil K of apple and soybean intercrop measured at 0.5 and mono,19.145,-0.2326538830530311,5.809717462194388e-4
14,Soil quality,Available K,g/kg,103.16499999999999,2.09,3.619986187818953,3,146.985,2.75,4.763139720814412,3,504,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,1.5,2011,2012,Available soil K of apple and soybean intercrop measured at 1.5m  and mono,19.145,-0.35400089251869843,7.604606834325249e-4
14,Soil quality,Available K,g/kg,114.575,2.97,5.1441908984795655,3,146.985,2.75,4.763139720814412,3,505,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,2.5,2011,2012,Available soil K of apple and soybean intercrop measured at 2.5 m and mono,19.145,-0.24910091036070375,0.001021985487081363
14,Soil quality,SOC,g/kg,25.405,0.36,0.6235382907247957,3,26.425,0.27,0.4676537180435969,3,506,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,SOC,0.5,2011,2012,SOC of apple and peanut intercrop measured at 0.5 m  and mono,19.145,-0.039364526710606085,3.0520062622846854e-4
14,Soil quality,SOC,g/kg,24.355,0.26,0.4503332099679081,3,26.425,0.27,0.4676537180435969,3,507,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,SOC,1.5,2011,2012,SOC of apple and peanut  intercrop meausred at 1.5 m and mono,19.145,-0.08157336449779541,2.183640079735923e-4
14,Soil quality,SOC,g/kg,25.515,0.36,0.6235382907247957,3,26.425,0.27,0.4676537180435969,3,508,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,SOC,2.5,2011,2012,SOC of apple and peanut intercrop meausred at 2.5 m and mono,19.145,-0.03504401724036655,3.034729731520287e-4
14,Soil quality,Total N,g/kg,19.455,0.06,0.10392304845413262,3,19.525,0.04,0.06928203230275509,3,509,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,0.5,2011,2012,Total soil nitrogen of apple and peanut intercrop measured at 0.5 m and mono,19.145,-0.0035915892892328023,1.3708292935878352e-5
14,Soil quality,Total N,g/kg,19.384999999999998,0.05,0.08660254037844387,3,19.525,0.04,0.06928203230275509,3,510,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,1.5,2011,2012,Total soil nitrogen of apple and peanut intercrop measured at 1.5 m and mono,19.145,-0.007196124602857285,1.0849849851239928e-5
14,Soil quality,Total N,g/kg,19.495,0.07,0.12124355652982141,3,19.525,0.04,0.06928203230275509,3,511,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,2.5,2011,2012,Total soil nitrogen of apple and peanut intercrop measured at 2.5 m and mono,19.145,-0.0015376732911888695,1.7089859564212317e-5
14,Soil quality,Available P,g/kg,24.205,0.61,1.0565509926170151,3,26.075,0.33,0.5715767664977295,3,512,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,0.5,2011,2012,Available soil P of apple and peanut intercrop measured at 0.5 and mono,19.145,-0.07441777749517846,7.952800854641668e-4
14,Soil quality,Available P,g/kg,22.585,0.44,0.762102355330306,3,26.075,0.33,0.5715767664977295,3,513,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,1.5,2011,2012,Available soil P of apple and peanut intercrop measured at 1.5m  and mono,19.145,-0.1436910317802686,5.39715938743313e-4
14,Soil quality,Available P,g/kg,23.895,0.42,0.7274613391789284,3,26.075,0.33,0.5715767664977295,3,514,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,2.5,2011,2012,Available soil P of apple and peanut intercrop measured at 2.5 m and mono,19.145,-0.08730776885671462,4.6911666429580434e-4
14,Soil quality,Available K,g/kg,106.595,2.81,4.867062769268545,3,118.695,2.19,3.793191268575841,3,515,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,0.5,2011,2012,Available soil K of apple and peanut intercrop measured at 0.5 and mono,19.145,-0.10752057141276095,0.0010353531740258607
14,Soil quality,Available K,g/kg,109.875,2.45,4.243524478543749,3,118.695,2.19,3.793191268575841,3,516,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,1.5,2011,2012,Available soil K of apple and peanut intercrop measured at 1.5m  and mono,19.145,-0.07721382172392519,8.376302625976832e-4
14,Soil quality,Available K,g/kg,117.255,2.42,4.191562954316683,3,118.695,2.19,3.793191268575841,3,517,NA,Monoculture,Fruit-Arable,Apple-Legume,Summer,EW,Sandy loam,0.25,2.4,5,Yes,No,Other nutrients,2.5,2011,2012,Available soil K of apple and peanut intercrop measured at 2.5 m and mono,19.145,-0.012206127388862939,7.663857034383943e-4
15,Biodiversity,Birds,Abundance,36.065,6.22,12.44,4,23.005,2.64,5.28,4,524,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NA,Sandy loam,0.22222222222222221,3,NA,No,No,Birds,NA,1995,1995,carried out on one field of each land-use type and were thus pseudo-replicated,19.145,0.4496112823482041,0.04291397312593348
15,Biodiversity,Birds,Abundance,50.995000000000005,4.45,8.9,4,42.125,3.21,6.42,4,525,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NA,Sandy loam,0.22222222222222221,3,NA,No,No,Birds,NA,2014,2014,carried out on one field of each land-use type and were thus pseudo-replicated,19.145,0.19108620002995577,0.013421622301272012
16,Crop yield,Yield of maize,Mg/ha,23.125,0.6,7.199999999999999,144,26.895,0.36,4.32,144,526,Randomized complete block design,Monoculture,Nut-Arable,Walnut-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (closest to tree row),1995,1995,Maize yield measured closest to  walnut tree without barrier,19.145,-0.151026112326717,8.523607127278824e-4
16,Crop yield,Yield of maize,Mg/ha,23.915,0.49,5.88,144,27.165,0.49,5.88,144,527,Randomized complete block design,Monoculture,Nut-Arable,Walnut-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (middle row),1995,1995,Maize yield measured  in the middle row of walnut tree without barrier,19.145,-0.12742350287122617,7.451750859730696e-4
16,Crop yield,Yield of maize,Mg/ha,25.384999999999998,0.33,3.96,144,26.405,0.57,6.84,144,528,Randomized complete block design,Monoculture,Nut-Arable,Walnut-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the walnut tree without barrier,19.145,-0.039394937759538916,6.34985705884161e-4
16,Crop yield,Yield of maize,Mg/ha,28.134999999999998,0.43,5.16,144,26.895,0.36,4.32,144,529,Randomized complete block design,Monoculture,Nut-Arable,Walnut-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (closest to tree row),1995,1995,Maize yield measured closest to  walnut tree with trenched (root prunning),19.145,0.04507395716003644,4.127525914545998e-4
16,Crop yield,Yield of maize,Mg/ha,27.355,0.26,3.12,144,27.165,0.49,5.88,144,530,Randomized complete block design,Monoculture,Nut-Arable,Walnut-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (middle row),1995,1995,Maize yield measured  in the middle row of walnut tree with trenched (root prunning),19.145,0.006969947512302898,4.1570500894828845e-4
16,Crop yield,Yield of maize,Mg/ha,26.735,0.24,2.88,144,26.405,0.57,6.84,144,531,Randomized complete block design,Monoculture,Nut-Arable,Walnut-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the walnut tree with trenched (root prunning),19.145,0.012420182241798423,5.465772921822625e-4
16,Crop yield,Yield of maize,Mg/ha,22.055,0.28,3.3600000000000003,144,24.755,0.44,5.28,144,532,Randomized complete block design,Monoculture,Timber-Arable,Oak-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (closest to tree row),1995,1995,Maize yield measured closest to  red oak tree without barrier,19.145,-0.11548815525648334,4.770983054979822e-4
16,Crop yield,Yield of maize,Mg/ha,23.625,0.7,8.399999999999999,144,25.915,0.49,5.88,144,533,Randomized complete block design,Monoculture,Timber-Arable,Oak-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (middle row),1995,1995,Maize yield measured  in the middle row of red oak tree without barrier,19.145,-0.09251647826186335,0.001235426219419701
16,Crop yield,Yield of maize,Mg/ha,24.445,0.52,6.24,144,25.715,0.28,3.3600000000000003,144,534,Randomized complete block design,Monoculture,Timber-Arable,Oak-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the red oak tree without barrier,19.145,-0.050648783196270614,5.710696712278235e-4
16,Crop yield,Yield of maize,Mg/ha,24.655,0.72,8.64,144,24.755,0.44,5.28,144,535,Randomized complete block design,Monoculture,Timber-Arable,Oak-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (closest to tree row),1995,1995,Maize yield measured closest to  red oak tree with trenched (root prunning),19.145,-0.004047769137296815,0.0011687370165939111
16,Crop yield,Yield of maize,Mg/ha,25.685,0.21,2.52,144,25.915,0.49,5.88,144,536,Randomized complete block design,Monoculture,Timber-Arable,Oak-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (middle row),1995,1995,Maize yield measured  in the middle row of red oak tree with trenched (root prunning),19.145,-0.008914787722438668,4.243578869148959e-4
16,Crop yield,Yield of maize,Mg/ha,26.095,0.39,4.68,144,25.715,0.28,3.3600000000000003,144,537,Randomized complete block design,Monoculture,Timber-Arable,Oak-Cereal,Summer,NA,Silt Loam soil,0.41666666666666669,7.42,8.5,Yes,No,Yield of annual crops,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the red oak tree with trenched (root prunning),19.145,0.014669245868496966,3.4192605158030913e-4
17,Pest and Disease,Slug,Mean number,20.655,1.36,9.80709946926205,52,19.275,0.68,4.903549734631025,52,539,NA,Monoculture,Timber-Arable,Mixed-Cereal,Winter,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1992,1994,the experiment was carried out from 1991 to 1994.,19.145,0.06914850139933484,0.005579980344852329
17,Pest and Disease,Slug,Mean number,33.405,2.92,21.056419448709697,52,29.634999999999998,4.93,35.55073557607493,52,540,NA,Monoculture,Timber-Arable,Mixed-Cereal,Winter,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1993,1994,the experiment was carried out from 1991 to 1994.,19.145,0.11974949413763922,0.035315636087626674
17,Pest and Disease,Slug,Mean number,39.685,3.63,26.17630225986856,52,29.634999999999998,2.04,14.710649203893077,52,541,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NA,Loamy to sandy clay loams,0.25,NA,14,Yes,No,Pest,NA,1994,1994,the experiment was carried out from 1991 to 1994,19.145,0.2920171873030375,0.013105425658188619
