id_article,response_variable,measured_metrics,measured_unit,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination_t,sub_response_variable,alley_width,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,yi,vi
14,Soil quality,SOC,g/kg,22.544999999999998,0.29,0.5022947341949744,3,25.384999999999998,0.31,0.5369357503463519,3,495,NA,Monoculture,Fruit-Arable,SOC,5,1.5,2011,2012,SOC of apple and soybean intercrop measured at 1.5m  and mono,19.145,-0.11864513652631013,3.14592336474168e-4
14,Soil quality,SOC,g/kg,24.075,0.27,0.4676537180435969,3,25.384999999999998,0.31,0.5369357503463519,3,496,NA,Monoculture,Fruit-Arable,SOC,5,2.5,2011,2012,SOC of apple and soybean intercrop meausred at 2.5 m  and mono,19.145,-0.05298449071516836,2.749065622037586e-4
14,Soil quality,Total N,g/kg,19.425,0.05,0.08660254037844387,3,19.825,0.06,0.10392304845413262,3,497,NA,Monoculture,Fruit-Arable,Other nutrients,5,0.5,2011,2012,Total soil nitrogen of apple and soybean intercrop measured at 0.5 m and mono,19.145,-0.020382871267200446,1.578508082223938e-5
14,Soil quality,Total N,g/kg,19.365,0.04,0.06928203230275509,3,19.825,0.06,0.10392304845413262,3,498,NA,Monoculture,Fruit-Arable,Other nutrients,5,1.5,2011,2012,Total soil nitrogen of apple and soybean intercrop measured at 1.5 m and mono,19.145,-0.02347645455419618,1.3426221544916398e-5
14,Soil quality,Total N,g/kg,19.395,0.04,0.06928203230275509,3,19.825,0.06,0.10392304845413262,3,499,NA,Monoculture,Fruit-Arable,Other nutrients,5,2.5,2011,2012,Total soil nitrogen of apple and soybean intercrop measured at 2.5 m and mono,19.145,-0.0219284666289812,1.3413032588435389e-5
14,Soil quality,Available P,g/kg,21.965,0.56,0.9699484522385713,3,26.165,0.22,0.381051177665153,3,500,NA,Monoculture,Fruit-Arable,Other nutrients,5,0.5,2011,2012,Available soil P of apple and soybean intercrop measured at 0.5 and mono,19.145,-0.17497236239642822,7.206978941378123e-4
14,Soil quality,Available P,g/kg,21.645,0.54,0.9353074360871938,3,26.165,0.22,0.381051177665153,3,501,NA,Monoculture,Fruit-Arable,Other nutrients,5,1.5,2011,2012,Available soil P of apple and soybean intercrop measured at 1.5m  and mono,19.145,-0.18964815893022718,6.931014206313567e-4
14,Soil quality,Available P,g/kg,23.075,0.31,0.5369357503463519,3,26.165,0.22,0.381051177665153,3,502,NA,Monoculture,Fruit-Arable,Other nutrients,5,2.5,2011,2012,Available soil P of apple and soybean intercrop measured at 2.5 m and mono,19.145,-0.12567285943525533,2.511819957691518e-4
14,Soil quality,Available K,g/kg,116.475,1.77,3.0657299293969125,3,146.985,2.75,4.763139720814412,3,503,NA,Monoculture,Fruit-Arable,Other nutrients,5,0.5,2011,2012,Available soil K of apple and soybean intercrop measured at 0.5 and mono,19.145,-0.2326538830530311,5.809717462194388e-4
14,Soil quality,Available K,g/kg,103.16499999999999,2.09,3.619986187818953,3,146.985,2.75,4.763139720814412,3,504,NA,Monoculture,Fruit-Arable,Other nutrients,5,1.5,2011,2012,Available soil K of apple and soybean intercrop measured at 1.5m  and mono,19.145,-0.35400089251869843,7.604606834325249e-4
14,Soil quality,Available K,g/kg,114.575,2.97,5.1441908984795655,3,146.985,2.75,4.763139720814412,3,505,NA,Monoculture,Fruit-Arable,Other nutrients,5,2.5,2011,2012,Available soil K of apple and soybean intercrop measured at 2.5 m and mono,19.145,-0.24910091036070375,0.001021985487081363
14,Soil quality,SOC,g/kg,25.405,0.36,0.6235382907247957,3,26.425,0.27,0.4676537180435969,3,506,NA,Monoculture,Fruit-Arable,SOC,5,0.5,2011,2012,SOC of apple and peanut intercrop measured at 0.5 m  and mono,19.145,-0.039364526710606085,3.0520062622846854e-4
14,Soil quality,SOC,g/kg,24.355,0.26,0.4503332099679081,3,26.425,0.27,0.4676537180435969,3,507,NA,Monoculture,Fruit-Arable,SOC,5,1.5,2011,2012,SOC of apple and peanut  intercrop meausred at 1.5 m and mono,19.145,-0.08157336449779541,2.183640079735923e-4
14,Soil quality,SOC,g/kg,25.515,0.36,0.6235382907247957,3,26.425,0.27,0.4676537180435969,3,508,NA,Monoculture,Fruit-Arable,SOC,5,2.5,2011,2012,SOC of apple and peanut intercrop meausred at 2.5 m and mono,19.145,-0.03504401724036655,3.034729731520287e-4
14,Soil quality,Total N,g/kg,19.455,0.06,0.10392304845413262,3,19.525,0.04,0.06928203230275509,3,509,NA,Monoculture,Fruit-Arable,Other nutrients,5,0.5,2011,2012,Total soil nitrogen of apple and peanut intercrop measured at 0.5 m and mono,19.145,-0.0035915892892328023,1.3708292935878352e-5
14,Soil quality,Total N,g/kg,19.384999999999998,0.05,0.08660254037844387,3,19.525,0.04,0.06928203230275509,3,510,NA,Monoculture,Fruit-Arable,Other nutrients,5,1.5,2011,2012,Total soil nitrogen of apple and peanut intercrop measured at 1.5 m and mono,19.145,-0.007196124602857285,1.0849849851239928e-5
14,Soil quality,Total N,g/kg,19.495,0.07,0.12124355652982141,3,19.525,0.04,0.06928203230275509,3,511,NA,Monoculture,Fruit-Arable,Other nutrients,5,2.5,2011,2012,Total soil nitrogen of apple and peanut intercrop measured at 2.5 m and mono,19.145,-0.0015376732911888695,1.7089859564212317e-5
14,Soil quality,Available P,g/kg,24.205,0.61,1.0565509926170151,3,26.075,0.33,0.5715767664977295,3,512,NA,Monoculture,Fruit-Arable,Other nutrients,5,0.5,2011,2012,Available soil P of apple and peanut intercrop measured at 0.5 and mono,19.145,-0.07441777749517846,7.952800854641668e-4
14,Soil quality,Available P,g/kg,22.585,0.44,0.762102355330306,3,26.075,0.33,0.5715767664977295,3,513,NA,Monoculture,Fruit-Arable,Other nutrients,5,1.5,2011,2012,Available soil P of apple and peanut intercrop measured at 1.5m  and mono,19.145,-0.1436910317802686,5.39715938743313e-4
14,Soil quality,Available P,g/kg,23.895,0.42,0.7274613391789284,3,26.075,0.33,0.5715767664977295,3,514,NA,Monoculture,Fruit-Arable,Other nutrients,5,2.5,2011,2012,Available soil P of apple and peanut intercrop measured at 2.5 m and mono,19.145,-0.08730776885671462,4.6911666429580434e-4
14,Soil quality,Available K,g/kg,106.595,2.81,4.867062769268545,3,118.695,2.19,3.793191268575841,3,515,NA,Monoculture,Fruit-Arable,Other nutrients,5,0.5,2011,2012,Available soil K of apple and peanut intercrop measured at 0.5 and mono,19.145,-0.10752057141276095,0.0010353531740258607
14,Soil quality,Available K,g/kg,109.875,2.45,4.243524478543749,3,118.695,2.19,3.793191268575841,3,516,NA,Monoculture,Fruit-Arable,Other nutrients,5,1.5,2011,2012,Available soil K of apple and peanut intercrop measured at 1.5m  and mono,19.145,-0.07721382172392519,8.376302625976832e-4
14,Soil quality,Available K,g/kg,117.255,2.42,4.191562954316683,3,118.695,2.19,3.793191268575841,3,517,NA,Monoculture,Fruit-Arable,Other nutrients,5,2.5,2011,2012,Available soil K of apple and peanut intercrop measured at 2.5 m and mono,19.145,-0.012206127388862939,7.663857034383943e-4
15,Biodiversity,Birds,Abundance,36.065,6.22,12.44,4,23.005,2.64,5.28,4,524,NA,Monoculture,Timber-Arable,Birds,NA,NA,1995,1995,carried out on one field of each land-use type and were thus pseudo-replicated,19.145,0.4496112823482041,0.04291397312593348
15,Biodiversity,Birds,Abundance,50.995000000000005,4.45,8.9,4,42.125,3.21,6.42,4,525,NA,Monoculture,Timber-Arable,Birds,NA,NA,2014,2014,carried out on one field of each land-use type and were thus pseudo-replicated,19.145,0.19108620002995577,0.013421622301272012
16,Crop yield,Yield of maize,Mg/ha,23.125,0.6,7.199999999999999,144,26.895,0.36,4.32,144,526,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (closest to tree row),1995,1995,Maize yield measured closest to  walnut tree without barrier,19.145,-0.151026112326717,8.523607127278824e-4
16,Crop yield,Yield of maize,Mg/ha,23.915,0.49,5.88,144,27.165,0.49,5.88,144,527,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (middle row),1995,1995,Maize yield measured  in the middle row of walnut tree without barrier,19.145,-0.12742350287122617,7.451750859730696e-4
16,Crop yield,Yield of maize,Mg/ha,25.384999999999998,0.33,3.96,144,26.405,0.57,6.84,144,528,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the walnut tree without barrier,19.145,-0.039394937759538916,6.34985705884161e-4
16,Crop yield,Yield of maize,Mg/ha,28.134999999999998,0.43,5.16,144,26.895,0.36,4.32,144,529,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (closest to tree row),1995,1995,Maize yield measured closest to  walnut tree with trenched (root prunning),19.145,0.04507395716003644,4.127525914545998e-4
16,Crop yield,Yield of maize,Mg/ha,27.355,0.26,3.12,144,27.165,0.49,5.88,144,530,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (middle row),1995,1995,Maize yield measured  in the middle row of walnut tree with trenched (root prunning),19.145,0.006969947512302898,4.1570500894828845e-4
16,Crop yield,Yield of maize,Mg/ha,26.735,0.24,2.88,144,26.405,0.57,6.84,144,531,Randomized complete block design,Monoculture,Nut-Arable,Yield of annual crops,8.5,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the walnut tree with trenched (root prunning),19.145,0.012420182241798423,5.465772921822625e-4
16,Crop yield,Yield of maize,Mg/ha,22.055,0.28,3.3600000000000003,144,24.755,0.44,5.28,144,532,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (closest to tree row),1995,1995,Maize yield measured closest to  red oak tree without barrier,19.145,-0.11548815525648334,4.770983054979822e-4
16,Crop yield,Yield of maize,Mg/ha,23.625,0.7,8.399999999999999,144,25.915,0.49,5.88,144,533,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (middle row),1995,1995,Maize yield measured  in the middle row of red oak tree without barrier,19.145,-0.09251647826186335,0.001235426219419701
16,Crop yield,Yield of maize,Mg/ha,24.445,0.52,6.24,144,25.715,0.28,3.3600000000000003,144,534,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the red oak tree without barrier,19.145,-0.050648783196270614,5.710696712278235e-4
16,Crop yield,Yield of maize,Mg/ha,24.655,0.72,8.64,144,24.755,0.44,5.28,144,535,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (closest to tree row),1995,1995,Maize yield measured closest to  red oak tree with trenched (root prunning),19.145,-0.004047769137296815,0.0011687370165939111
16,Crop yield,Yield of maize,Mg/ha,25.685,0.21,2.52,144,25.915,0.49,5.88,144,536,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (middle row),1995,1995,Maize yield measured  in the middle row of red oak tree with trenched (root prunning),19.145,-0.008914787722438668,4.243578869148959e-4
16,Crop yield,Yield of maize,Mg/ha,26.095,0.39,4.68,144,25.715,0.28,3.3600000000000003,144,537,Randomized complete block design,Monoculture,Timber-Arable,Yield of annual crops,8.5,NA (farthest row),1995,1995,Maize yield meausred in the farthest from the red oak tree with trenched (root prunning),19.145,0.014669245868496966,3.4192605158030913e-4
17,Pest and Disease,Slug,Mean number,20.655,1.36,9.80709946926205,52,19.275,0.68,4.903549734631025,52,539,NA,Monoculture,Timber-Arable,Pest,14,NA,1992,1994,the experiment was carried out from 1991 to 1994.,19.145,0.06914850139933484,0.005579980344852329
17,Pest and Disease,Slug,Mean number,33.405,2.92,21.056419448709697,52,29.634999999999998,4.93,35.55073557607493,52,540,NA,Monoculture,Timber-Arable,Pest,14,NA,1993,1994,the experiment was carried out from 1991 to 1994.,19.145,0.11974949413763922,0.035315636087626674
17,Pest and Disease,Slug,Mean number,39.685,3.63,26.17630225986856,52,29.634999999999998,2.04,14.710649203893077,52,541,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out from 1991 to 1994,19.145,0.2920171873030375,0.013105425658188619
17,Pest and Disease,Slug,Mean number,20.665,1.31,9.446544341715652,52,19.634999999999998,0.75,5.4083269131959835,52,542,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at tree row.,19.145,0.051127759933722886,0.0054775903889300835
17,Pest and Disease,Slug,Mean number,19.695,0.72,5.191993836668144,52,19.634999999999998,0.75,5.4083269131959835,52,543,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 3 m in alley.,19.145,0.003051108392896428,0.0027954691662667847
17,Pest and Disease,Slug,Mean number,19.605,0.49,3.533440249954709,52,19.634999999999998,0.75,5.4083269131959835,52,544,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 6 m from tree row,19.145,-0.001529052285677845,0.0020836994652301093
17,Pest and Disease,Slug,Mean number,20.925,1.42,10.239765622317728,52,19.544999999999998,0.52,3.749773326482549,52,545,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"the experiment was carried out in 1994 over different months and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could influence the
choice of crops for this type of farming",19.145,0.06822511713062104,0.005313011325541539
17,Pest and Disease,Slug,Mean number,19.485,0.5,3.605551275463989,52,19.544999999999998,0.52,3.749773326482549,52,546,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 3 m in alley.,19.145,-0.0030745604542454607,0.0013663152304355857
17,Pest and Disease,Slug,Mean number,19.675,0.74,5.336215887686704,52,19.544999999999998,0.52,3.749773326482549,52,547,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 6 m from tree row.,19.145,0.006629295058549016,0.0021224413749907395
17,Pest and Disease,Slug,Mean number,20.425,0.9,6.48999229583518,52,19.495,0.5,3.605551275463989,52,548,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"the experiment was carried out in 1994 over different months and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could influence the
choice of crops for this type of farming",19.145,0.04660161831150581,0.002599404515940772
17,Pest and Disease,Slug,Mean number,19.765,0.92,6.6342143468537405,52,19.495,0.5,3.605551275463989,52,549,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"the experiment was carried out in 1994 over different months and at 3 m in alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could influence the
choice of crops for this type of farming",19.145,0.013754674314088253,0.002824415841638364
17,Pest and Disease,Slug,Mean number,19.705,0.98,7.066880499909418,52,19.495,0.5,3.605551275463989,52,550,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"the experiment was carried out in 1994 over different months and at 6 m from tree row. the
choice of crops for this type of farming",19.145,0.010714388212406268,0.0031312274865910265
17,Pest and Disease,Slug,Mean number,20.735,1.11,8.004323831530057,52,19.905,0.92,6.6342143468537405,52,551,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at tree row.,19.145,0.040852137246064034,0.005001993348663593
17,Pest and Disease,Slug,Mean number,21.575,2.28,16.441313816115787,52,19.905,0.92,6.6342143468537405,52,552,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 3 m in alley.I,19.145,0.08056428051721098,0.013304057903722678
17,Pest and Disease,Slug,Mean number,20.895,1.9,13.701094846763159,52,19.905,0.92,6.6342143468537405,52,553,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,the experiment was carried out in 1994 over different months and at 6 m from tree row,19.145,0.048538939447598094,0.010404664657068487
17,Pest and Disease,Slug,Mean number,27.215,3.01,21.705418678293213,52,22.445,2.45,17.667201249773548,52,554,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,only one species of slug (D. reticulatum) was measured on different date and month and at tree row,19.145,0.1927004196522679,0.02414750057762871
17,Pest and Disease,Slug,Mean number,25.235,2.52,18.171978428338505,52,22.445,2.45,17.667201249773548,52,555,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.,19.145,0.11716404755833014,0.021887249877360432
17,Pest and Disease,Slug,Mean number,22.555,2.15,15.503870484495152,52,22.445,2.45,17.667201249773548,52,556,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.004888898626463767,0.021001357456106647
17,Pest and Disease,Slug,Mean number,27.975,3.2,23.075528162969533,52,23.235,2.65,19.10942175995914,52,557,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.1856514916610474,0.026092455557895196
17,Pest and Disease,Slug,Mean number,27.975,2.49,17.955645351810666,52,23.235,2.65,19.10942175995914,52,558,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.1856514916610474,0.020930307878802807
17,Pest and Disease,Slug,Mean number,23.475,1.95,14.061649974309557,52,23.235,2.65,19.10942175995914,52,559,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.010276262557385073,0.019908018060341513
17,Pest and Disease,Slug,Mean number,27.134999999999998,2.18,15.720203561022993,52,23.095,2.75,19.83053201505194,52,560,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.1612082636327994,0.020632835037618258
17,Pest and Disease,Slug,Mean number,24.615,2.3,16.58553586713435,52,23.095,2.75,19.83053201505194,52,561,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.06373986932759523,0.02290931204649506
17,Pest and Disease,Slug,Mean number,23.855,2.65,19.10942175995914,52,23.095,2.75,19.83053201505194,52,562,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.03237769508550164,0.026518977058005065
17,Pest and Disease,Slug,Mean number,25.595,2.78,20.04686509157978,52,21.175,1.37,9.87921049477133,52,563,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.1895757793714285,0.01598316287841777
17,Pest and Disease,Slug,Mean number,21.335,1.89,13.628983821253879,52,21.175,1.37,9.87921049477133,52,564,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D. reticulatum) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.007527676101845161,0.01203357880363574
17,Pest and Disease,Slug,Mean number,20.935,1.47,10.600320749864128,52,21.175,1.37,9.87921049477133,52,565,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (D.reticulatum) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,-0.011398841067011495,0.009116427254221394
17,Pest and Disease,Slug,Mean number,27.205,2.59,18.676755606903463,52,19.445,1.1,7.932212806020777,52,575,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (Arion spp) was measured on different date and month and at tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.335810812330178,0.012263771564113053
17,Pest and Disease,Slug,Mean number,21.935,1.94,13.989538948800277,52,19.445,1.1,7.932212806020777,52,576,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (Arion spp) was measured on different date and month and at 3 m in the alley.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.12049356701046661,0.0110223304508192
17,Pest and Disease,Slug,Mean number,20.205,1.66,11.970430234540443,52,19.445,1.1,7.932212806020777,52,577,NA,Monoculture,Timber-Arable,Pest,14,NA,1994,1994,"only one species of slug (Arion spp) was measured on different date and month and at 6 m from tree row.It is concluded that slugs have the potential to be important pests of
some crops in silvoarable agroforestry landscapes and that this could in~uence the
choice of crops for this type of farming",19.145,0.03834013092272634,0.009950061190124232
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,19.294999999999998,0.02,0.04,4,19.474999999999998,0.16,0.32,4,578,NA,Monoculture,Biomass-Arable,N2O,48,0,2018,2019,Gross N2O emission at tree row in Dornburg,19.145,-0.009285596767229839,6.857149832460184e-5
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,19.384999999999998,0.05,0.1,4,19.474999999999998,0.16,0.32,4,579,NA,Monoculture,Biomass-Arable,N2O,48,Alley,2018,2019,Gross N2O emission of agroforestry in Dornburg,19.145,-0.004632020633919545,7.414994758308079e-5
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,19.685,0.05,0.1,4,20.735,0.26,0.52,4,580,NA,Monoculture,Biomass-Arable,N2O,48,0,2018,2019,Annual gross N2O emission at tree row in Dornburg,19.145,-0.0519661693026438,1.6368278509146873e-4
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,20.165,0.08,0.16,4,20.735,0.26,0.52,4,581,NA,Monoculture,Biomass-Arable,N2O,48,Alley,2018,2019,Annual gross N2O emission of agroforestry in Dornburg,19.145,-0.027874665373013134,1.7297039071495767e-4
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,19.355,0.06,0.12,4,19.474999999999998,0.16,0.32,4,582,NA,Monoculture,Biomass-Arable,N2O,48,1,2018,2019,Gross N2O emission at 1 m from tree row in Dornburg,19.145,-0.006180807727200393,7.710692721077641e-5
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,19.415,0.07,0.14,4,19.474999999999998,0.16,0.32,4,583,NA,Monoculture,Biomass-Arable,N2O,48,7,2018,2019,Gross N2O emission at 7 m  from tree row  in Dornburg,19.145,-0.0030856285731813123,8.049642699572369e-5
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,19.605,0.12,0.24,4,19.474999999999998,0.16,0.32,4,584,NA,Monoculture,Biomass-Arable,N2O,48,24,2018,2019,Gross N2O emission at 24 m  from tree row  in Dornburg,19.145,0.006653043987483134,1.0496235151433412e-4
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,20.125,0.27,0.54,4,20.735,0.26,0.52,4,585,NA,Monoculture,Biomass-Arable,N2O,48,1,2018,2019,Annual gross N2O emission at 1 m in Dornburg,19.145,-0.029860270393717518,3.3722421510845493e-4
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,20.314999999999998,0.15,0.3,4,20.735,0.26,0.52,4,586,NA,Monoculture,Biomass-Arable,N2O,48,7,2018,2019,Annual gross N2O emission of 7 m in Dornburg,19.145,-0.020463564258654678,2.117502827459089e-4
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,21.365,0.39,0.78,4,20.735,0.26,0.52,4,587,NA,Monoculture,Biomass-Arable,N2O,48,24,2018,2019,Annual gross N2O emission at 24 m in Dornburg,19.145,0.029930975397643646,4.904452971818614e-4
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,19.255,0.01,0.028284271247461905,8,19.565,0.16,0.4525483399593905,8,588,NA,Monoculture,Biomass-Arable,N2O,48,0,2018,2019,Gross N2O emission at tree row in Wendhausen,19.145,-0.01597148839550368,6.714725541961697e-5
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,19.415,0.08,0.22627416997969524,8,19.565,0.16,0.4525483399593905,8,589,NA,Monoculture,Biomass-Arable,N2O,48,Alley,2018,2019,Gross N2O emission of agroforestry in Wendhausen,19.145,-0.0076962924787453155,8.38562648418771e-5
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,19.675,0.07,0.19798989873223333,8,20.185,0.15,0.4242640687119285,8,590,NA,Monoculture,Biomass-Arable,N2O,48,0,2018,2019,Annual gross N2O emission at tree row in Wendhausen,19.145,-0.0255909600014371,6.78816815437591e-5
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,20.105,0.06,0.16970562748477142,8,20.185,0.15,0.4242640687119285,8,591,NA,Monoculture,Biomass-Arable,N2O,48,Alley,2018,2019,Annual gross N2O emission of agroforestry in Wendhausen,19.145,-0.003971213955666711,6.41298766434852e-5
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,19.455,0.05,0.14142135623730953,8,19.565,0.16,0.4525483399593905,8,592,NA,Monoculture,Biomass-Arable,N2O,48,1,2018,2019,Gross N2O emission at 1 m in Wendhausen,19.145,-0.00563814922585904,7.348260727266481e-5
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,19.474999999999998,0.03,0.08485281374238571,8,19.565,0.16,0.4525483399593905,8,593,NA,Monoculture,Biomass-Arable,N2O,48,7,2018,2019,Gross N2O emission 7 m  in Wendhausen,19.145,-0.004610663905563968,6.925048001995891e-5
18,Greenhouse gas emission,Gross N2O emission,μg N kg−1 h−1,19.544999999999998,0.06,0.16970562748477142,8,19.565,0.16,0.4525483399593905,8,594,NA,Monoculture,Biomass-Arable,N2O,48,24,2018,2019,Gross N2O emission at 24 m in Wendhausen,19.145,-0.0010227564174577733,7.630144600534275e-5
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,20.564999999999998,0.46,1.3010764773832475,8,20.185,0.15,0.4242640687119285,8,595,NA,Monoculture,Biomass-Arable,N2O,48,1,2018,2019,Annual gross N2O emission at 1 m in Wendhausen,19.145,0.01865084737748326,5.555555863621975e-4
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,20.134999999999998,0.04,0.11313708498984762,8,20.185,0.15,0.4242640687119285,8,596,NA,Monoculture,Biomass-Arable,N2O,48,7,2018,2019,Annual gross N2O emission at 7 m in Wendhausen,19.145,-0.0024801600014867364,5.9170179501760804e-5
18,Greenhouse gas emission,Annual gross N2O emission,μg N kg−1 h−1,20.485,0.09,0.2545584412271571,8,20.185,0.15,0.4242640687119285,8,597,NA,Monoculture,Biomass-Arable,N2O,48,24,2018,2019,Annual gross N2O emission at 24 m in Wendhausen,19.145,0.014753156693930337,7.452611634959817e-5
